PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0ZSOP,r1bb3k/pp3Bpp/2n5/5p2/4p1n1/2P2N1P/PP2RPP1/R1B3K1 b - - 0 18,e4f3 e2e8,620,92,100,40,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/SPXUvxod/black#36,Queens_Pawn_Game Queens_Pawn_Game_Colle_System
0ZjXS,r2k2n1/8/1q1p4/2pPpQ2/p1P1P1B1/Pp6/1Pn5/1K6 b - - 6 37,b6c7 f5f8,686,77,100,264,endgame mate mateIn1 oneMove,https://lichess.org/aSG3cAQ0/black#74,
0Zr1s,6B1/3R3p/4n1pk/8/7P/4r3/5K2/8 b - - 4 49,e3h3 d7h7,516,82,99,635,endgame mate mateIn1 oneMove,https://lichess.org/Kcw11A0x/black#98,
0ZsAT,3r4/4r3/5R2/2kB3p/1pP1P1RP/1P2K3/8/8 b - - 0 37,h5g4 f6c6,546,83,98,483,endgame master mate mateIn1 oneMove,https://lichess.org/6K8ucoL0/black#74,
0a9Pz,r6k/pp4p1/2p3q1/3p1r2/1P1QpP1p/4P1Pb/PB3RK1/2R5 w - - 0 26,g2h3 g6g3,792,85,100,60,mate mateIn1 middlegame oneMove,https://lichess.org/eLuhiHAS#51,
0aXrh,r4rk1/pb2bppp/1pq1pn2/1Nn5/2P5/1P3N2/PBB2PPP/R2QR1K1 w - - 4 15,f3e5 c6g2,464,87,100,437,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/SFGJqywK#29,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
0acZr,r2qkbnr/p1pbpp1p/1p1P2p1/8/2B1P3/1Q3P1P/PP3P2/RNB1K2R b KQkq - 0 10,c7d6 c4f7,614,86,100,79,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/N81tsXRI/black#20,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation
0ahSh,k3Q2r/pp4r1/2p4p/8/2P2p2/q4N1P/5PP1/4RRK1 b - - 1 30,h8e8 e1e8,400,92,100,121,endgame,https://lichess.org/JndVOMMe/black#60,
0alot,r5rk/1pp3p1/p6p/6Q1/3PB3/2P1R2p/PP6/6K1 b - - 0 41,h6g5 e3h3,596,81,100,106,endgame mate mateIn1 oneMove,https://lichess.org/lfhvySzp/black#82,
0asd1,4Q3/7k/p7/1p6/2pPb3/2P4q/P3p1P1/4R2K w - - 0 41,h1g1 h3g2,653,80,98,1095,endgame master mate mateIn1 oneMove,https://lichess.org/bXCJwnRD#81,
0avLw,r4rk1/1b2bpp1/p1qp3p/2n1pP2/NB6/1B1Q4/P1P3PP/3RR1K1 w - - 1 24,b4c5 c6g2,512,81,98,992,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/InhvmBhH#47,
0b39f,r4R2/p2q2kp/1p4p1/3pP3/2pP1Qb1/3BP3/PP4P1/5RK1 b - - 0 25,a8f8 f4f8,475,83,100,186,endgame mate mateIn1 oneMove,https://lichess.org/gSLhKUg1/black#50,
0b3qu,4kr2/3p1p2/2p1p3/Bp2PnQ1/3P4/P7/1PP2q1P/6RK b - - 0 30,f2c2 g5d8,721,79,100,61,endgame mate mateIn1 oneMove,https://lichess.org/xuKM0dD2/black#60,
0b3rh,3k4/1p1r3r/R1pP1p2/P1P2p2/4pP2/4P1Pp/5K1P/1R6 b - - 0 33,b7a6 b1b8,399,90,100,135,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/fgRCBHyb/black#66,
0b67R,4R3/p1p3kp/6p1/3p2q1/3b4/5PKP/P3Q3/8 w - - 12 34,g3h2 g5g1,678,82,100,151,endgame mate mateIn1 oneMove,https://lichess.org/6yXj4rdL#67,
0b6N0,3q2k1/rr4p1/2p1p2p/p1ppBp1b/P4P2/1P1PP1QP/2P2RP1/R5K1 b - - 2 22,h5f7 g3g7,650,88,100,48,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WPLwnr25/black#44,
0b78n,5k1r/q3b3/1nBp1R2/3P4/6R1/r1p4P/Pp2Q3/1K6 b - - 0 30,e7f6 e2e8,700,78,97,1241,master mate mateIn1 middlegame oneMove,https://lichess.org/d4bphYYz/black#60,
0b8QN,r2q1r1k/1p1nbQ1n/p1p4p/3pN3/3P4/2N3R1/PPP2PPP/R5K1 b - - 0 16,f8f7 e5f7,726,78,100,359,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/MYWfr3em/black#32,Englund_Gambit_Declined Englund_Gambit_Declined_Reversed_French
0bB6k,6k1/p2R3p/8/6p1/7K/P4r1P/1P1R4/6r1 w - - 0 40,h4h5 f3h3,432,82,99,663,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/zwOF6yWS#79,
0bB8c,2r2k2/ppB1q1bB/6p1/5n2/3P3p/1Q2P2P/PP3PP1/2R3K1 b - - 4 26,c8c7 b3g8,766,76,100,92,mate mateIn1 middlegame oneMove,https://lichess.org/CILDEb3i/black#52,
0bD5B,r2q1rk1/p2nbpp1/1p2p2p/2p1P3/3PQ3/2N3P1/PP3PP1/1BR1R1K1 b - - 2 18,c5d4 e4h7,536,80,100,359,mate mateIn1 middlegame oneMove,https://lichess.org/I2JrbopS/black#36,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
0bDGa,8/8/R7/1p4pk/1P2n3/P2b3P/7K/8 b - - 2 49,h5h4 a6h6,422,103,97,503,endgame mate mateIn1 oneMove,https://lichess.org/0IXG0i1q/black#98,
0bG3Z,r1n1kb1r/p2q2pb/2pp3p/4N3/B7/2N5/PPPQ1PPP/2KR3R b kq - 0 15,d6e5 d2d7,581,83,100,181,mate mateIn1 middlegame oneMove,https://lichess.org/K242d1vW/black#30,Scotch_Game Scotch_Game_Other_variations
0bH4X,r2q1rk1/4bp1B/p3p2B/3p2Q1/1p2n3/8/PP3PPP/3RR1K1 b - - 2 21,g8h7 g5g7,657,79,100,271,mate mateIn1 middlegame oneMove,https://lichess.org/8ucyz7yN/black#42,
0bvdB,5r1k/1b1R2pp/8/P7/3Q1p2/2P1nP2/4q1PP/6RK b - - 10 35,b7f3 d4g7,725,78,100,309,master mate mateIn1 middlegame oneMove,https://lichess.org/gUc8HFa8/black#70,
0c0LN,5rk1/pp4pp/2n5/2pqpp2/6r1/3PQ3/PPP2PPP/R4RNK w - - 0 18,c2c4 d5g2,511,85,99,655,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/AF499mLK#35,Sicilian_Defense Sicilian_Defense_Closed
0cArT,6k1/5pp1/p3p2p/8/b3B3/6P1/r6P/2R4K b - - 1 29,a4b3 c1c8,443,85,98,437,endgame mate mateIn1 oneMove,https://lichess.org/iURei2Dd/black#58,
0cMd1,r1brQ2k/ppp3pp/8/3P1p2/8/1B6/Pq3PPP/R3R1K1 b - - 5 20,d8e8 e1e8,594,95,100,55,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/9j7wqOz9/black#40,
0cOcF,2kr4/p4ppr/2p1p3/3pQ3/5Bp1/3P3q/PPP2P1N/R6K b - - 5 22,d8d7 e5b8,677,78,97,912,mate mateIn1 middlegame oneMove,https://lichess.org/FF4RkZIO/black#44,
0cRiN,3r1rk1/Bb1pppbp/2q3p1/4P3/5P2/2N5/PPPQ2PP/R4RK1 w - - 1 16,c3e2 c6g2,458,93,100,274,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/P1YHKsgN#31,Sicilian_Defense Sicilian_Defense_Open
0cYX1,1r4k1/q4ppp/8/5b2/8/5N1P/1N4P1/3R3K b - - 1 31,b8b2 d1d8,449,88,98,392,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/G6wpdHUF/black#62,
0cbQr,r1b1k1nr/pppp1ppp/3b4/4q3/8/3BP3/PPP2PPP/RNBQK2R w KQkq - 2 7,e1g1 e5h2,464,88,98,527,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/mcWnf9lX#13,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
0cfcK,8/kbp5/1p6/pPp5/P3P3/1q4BP/5PP1/QB3rK1 w - - 0 41,g1f1 b3d1,679,79,100,336,endgame mate mateIn1 oneMove,https://lichess.org/t4m2kaqm#81,
0civH,1r2k1r1/p2pbp1p/3N1p2/1p1Qq3/4N3/4P3/2P2PPP/5RK1 b - - 2 20,e8f8 d5f7,611,78,98,579,mate mateIn1 middlegame oneMove,https://lichess.org/1ekOrGYt/black#40,
0cmzZ,r2q1rk1/p2bbppp/2p1pB2/1p6/2pP3P/2N1P3/PPQ2PP1/RB2K2R b KQ - 0 13,e7f6 c2h7,451,90,100,179,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/52RdaqC3/black#26,Queens_Gambit_Declined Queens_Gambit_Declined_Orthodox_Defense
0cri4,b3kb1r/5ppp/2q5/1p2Pp2/2p2P2/1PPp1N2/3P2PP/2BQ1R1K w k - 0 18,f3d4 c6g2,399,93,100,121,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/u6cm8hkm#35,Scandinavian_Defense Scandinavian_Defense_Other_variations
0csU9,5rk1/1p3bp1/p2b3p/7P/6Q1/2BP2P1/qP3P2/4R1K1 b - - 1 33,a2d5 g4g7,562,81,100,222,master mate mateIn1 middlegame oneMove,https://lichess.org/tegRNwUf/black#66,
0dAGn,k1r2b2/8/p7/1p1Rp1N1/4R2p/KP5P/P4rPB/8 w - - 3 36,b3b4 c8c3,646,80,100,263,master mate mateIn1 middlegame oneMove,https://lichess.org/hzMADMSj#71,
0dDHX,7k/1p4pp/p7/8/2Q2b2/7P/PPP1Nq2/4K3 w - - 10 34,e1d1 f2f1,716,80,97,1567,endgame mate mateIn1 oneMove,https://lichess.org/jSKG1vVs#67,
0dFee,r4rk1/6pp/p3p3/1p1bN2Q/2p1pP2/q1P4R/6PP/3R2K1 b - - 1 24,a3e7 h5h7,538,85,100,466,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/MSMYU3N5/black#48,
0dIGc,r4rn1/1pp3pk/1p1p3p/1P2p2R/4P3/P2P3Q/1BP3PP/R4q1K w - - 8 22,a1f1 f8f1,682,102,100,23,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/nE86aEYp#43,
0dIuh,1r1qr1k1/p4b1p/3P2RB/2p5/4P3/1P5P/P1P3P1/Q5K1 b - - 0 21,f7g6 a1g7,632,86,97,399,endgame mate mateIn1 oneMove,https://lichess.org/07Lc7rLz/black#42,
0dPO5,8/6p1/6P1/3P4/4P1p1/4k1P1/3r2B1/5K2 w - - 9 56,e4e5 d2d1,536,85,98,962,endgame master mate mateIn1 oneMove,https://lichess.org/USOtnp7F#111,
0dPWO,rn2k2r/p1pp2p1/1p2p3/4Np2/P5q1/2PBB2p/1PP1QPbP/R5RK w kq - 0 18,g1g2 g4g2,605,85,100,120,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/nz5nxQIX#35,Owen_Defense Owen_Defense_Other_variations
0denv,8/2p3pk/1p1br2p/8/P2B4/3q3P/1P3PP1/3R2K1 w - - 0 30,d1d3 e6e1,629,89,100,44,endgame mate mateIn1 oneMove,https://lichess.org/29Va8JTv#59,
0dhBI,3b1rk1/3q1rp1/5p1p/p1pPp2P/1pQ1Pn2/1P3N1P/PBB2P1K/3RR3 w - - 1 35,e1g1 d7h3,581,83,100,124,mate mateIn1 middlegame oneMove,https://lichess.org/G7PZHzn2#69,
0dnUW,r2q1rk1/4bpp1/2p1p2p/p2nP1N1/2bPQBPP/P7/NP3P2/2KR3R b - - 0 18,c4a2 e4h7,518,90,100,125,mate mateIn1 middlegame oneMove,https://lichess.org/1SOf06hs/black#36,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
0dvfc,r1bqkb1r/ppp2Bpp/2np1n2/8/3pP3/1QP5/PP3PPP/RNB1K1NR b KQkq - 0 6,e8d7 b3e6,659,81,100,365,mate mateIn1 oneMove opening,https://lichess.org/z9lYsdV5/black#12,Danish_Gambit Danish_Gambit_Other_variations
0eVsy,r2qr1kb/pbpnnp1p/1p1pN1pB/8/2B1P3/P1NP4/1PPQ1PPP/R4RK1 b - - 0 12,f7e6 c4e6,607,81,100,543,bodenMate kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/xoi6eGPZ/black#24,Modern_Defense Modern_Defense_Other_variations
0ee8k,5r1k/pp1R2p1/5p1p/8/2P2nQ1/P4P2/1KP1B3/4q3 b - - 5 27,f4e2 g4g7,559,82,100,63,endgame mate mateIn1 oneMove,https://lichess.org/KrNbUq0p/black#54,
0efid,r3k2r/ppp3pp/4p2n/3pP3/3b3q/2PB3b/PP4P1/RNBQ1R1K w kq - 0 13,g2h3 h4h3,696,79,100,128,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/tY8rVuVt#25,Nimzowitsch_Defense Nimzowitsch_Defense_Scandinavian_Variation
0eqIS,1r3rk1/pb3ppp/8/2pq4/3p4/3Q2N1/PPP2PPP/3R1RK1 w - - 2 18,c2c4 d5g2,650,84,100,82,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/T5XZiJvY#35,Scotch_Game Scotch_Game_Schmidt_Variation
0evfN,4r1k1/1R3p1p/2Qn1Pp1/p1p5/P1Pp4/6P1/2q2P2/6K1 b - - 2 31,d6b7 c6e8,783,151,100,23,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/UJ1Qui5j/black#62,
0ewza,r4rk1/pb1nqppp/2p1p3/1p2P3/4QPP1/3B1N2/PPP4P/R4R1K b - - 2 17,d7c5 e4h7,452,90,100,97,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/GkIxRzny/black#34,French_Defense French_Defense_Steinitz_Attack
0f1KZ,r1bqkb1r/ppp2Bpp/2np1n2/8/4P3/1QN5/PP3PPP/R1B1K1NR b KQkq - 0 7,e8d7 b3e6,633,82,97,605,mate mateIn1 oneMove opening,https://lichess.org/det0swa1/black#14,Danish_Gambit Danish_Gambit_Other_variations
0f3lj,7k/p1r5/1p4K1/7p/6P1/8/P7/4R3 b - - 0 38,h5g4 e1e8,439,104,97,311,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/2OE5kx7W/black#76,
0fAyg,rnb2rk1/pp1n2pp/5Np1/2q1pP1Q/P1Bb4/3P4/1PP4P/R1B1K2R b KQ - 1 15,g8h8 h5h7,589,80,100,92,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/yaKX7w8M/black#30,Vienna_Game Vienna_Game_Anderssen_Defense
0fBGe,2k5/pp1r1ppp/8/5b2/3n4/P5P1/NPP2PBP/2KR4 w - - 2 21,c2c3 d4b3,568,82,100,128,endgame mate mateIn1 oneMove,https://lichess.org/KYzZFGHl#41,
0fEKT,2kn4/1pp1Q1pp/5p2/1N6/6b1/5qK1/PPP2B2/R7 w - - 8 30,g3h4 g7g5,730,76,98,391,mate mateIn1 middlegame oneMove,https://lichess.org/yLnCtdDz#59,
0fKYl,4r3/5pk1/1pNp2pp/p2P4/8/1Pb5/P4PPP/2R3K1 w - - 2 27,c1c3 e8e1,400,87,100,171,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/UhQRocOo#53,
0fOBO,1rb2rk1/p1pnq1pp/1p1pp3/5pNn/2PP1B1Q/2PBP3/P4PPP/R4RK1 b - - 9 13,h5f4 h4h7,512,86,100,155,middlegame,https://lichess.org/lIFgZmLS/black#26,Dutch_Defense Dutch_Defense_Rubinstein_Variation
0fdSs,6k1/3q2p1/8/2p3Q1/2P3P1/1P1p3P/1K3r2/3R4 w - - 2 40,b2c3 d7d4,632,79,100,108,endgame mate mateIn1 oneMove,https://lichess.org/iRcyRNW2#79,
0fs3w,6q1/p6p/k7/3b4/1ppB1P2/8/P2Q2PP/1R5K w - - 4 41,d2b4 g8g2,687,92,100,53,endgame master mate mateIn1 oneMove,https://lichess.org/JFg4MVwj#81,
0fsi8,k1K5/6r1/8/2P5/7p/8/6p1/6R1 b - - 3 65,a8a7 g1a1,785,76,100,131,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/MD92xZtY/black#130,
0g8qN,r1b2rk1/ppb2ppp/2pq4/8/4B3/2N1BQ2/PP3PPP/R4RK1 w - - 2 15,h2h3 d6h2,572,82,100,198,mate mateIn1 middlegame oneMove,https://lichess.org/l6HOFaLx#29,Italian_Game Italian_Game_Classical_Variation
0gCqw,2rqbrk1/5p2/p1n4P/1pNpP2P/1P1P2Qp/P7/5P2/R4RK1 b - - 1 28,g8h8 g4g7,800,77,100,267,mate mateIn1 middlegame oneMove,https://lichess.org/BgKkr138/black#56,
0gSXr,8/5pk1/8/3p2p1/1P1P1q2/P5R1/6QK/8 w - - 0 41,h2h3 f4h4,782,77,100,179,endgame mate mateIn1 oneMove,https://lichess.org/kTxSB4uS#81,
0gVOt,8/4r3/8/r3PK1k/5Pp1/1R5R/7P/8 b - - 1 56,g4h3 b3h3,400,87,100,170,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/EqieIjA1/black#112,
0gW56,4k2r/pp2bpp1/7r/3N4/6p1/8/PPP2PP1/R3R1K1 w k - 2 19,a1d1 h6h1,424,86,100,191,endgame mate mateIn1 oneMove,https://lichess.org/NmGYVjAw#37,
0gYzm,r3k1r1/ppp2pqp/2n1b3/2b5/2p1N3/2Pp1N2/PP3PPP/R1BQR1K1 w q - 0 13,e4c5 g7g2,524,95,97,445,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/U2vDwu1s#25,Italian_Game Italian_Game_Classical_Variation
0ghQU,5knr/pb3pp1/Npq4p/4p3/2Bb1B2/1Q6/PP3PPP/R4RK1 w - - 2 18,a6b4 c6g2,643,80,99,768,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Ex6sEHrP#35,Danish_Gambit Danish_Gambit_Other_variations
0giq5,1r4k1/p6p/p2R2p1/2R1P1B1/P5bP/2P5/1KP5/5r2 w - - 3 28,b2a3 f1a1,787,81,97,583,endgame mate mateIn1 oneMove,https://lichess.org/iY66LUVu#55,
0gkwj,r1bqk2r/ppp1nB1p/2np1p2/2b5/4PB2/1Q3N2/PP3PPP/R3K2R b KQkq - 1 12,e8f8 f4h6,791,79,100,414,mate mateIn1 middlegame oneMove,https://lichess.org/pPhYTpoR/black#24,Center_Game Center_Game_von_der_Lasa_Gambit
0gqpO,8/7R/2k5/K2p4/8/8/1P1r1PPP/8 w - - 1 33,b2b4 d2a2,584,81,100,176,endgame,https://lichess.org/vxMWkRo0#65,
0gquh,8/pp3p2/4bp2/3k1np1/1P3P2/P2K2P1/7P/2R5 b - - 6 37,f5d6 c1c5,499,81,100,280,endgame mate mateIn1 oneMove,https://lichess.org/MWulZ5sT/black#74,
0gsN4,5k2/2r1p3/p7/3Pbp1B/8/1r2B3/4NK2/6R1 b - - 8 43,e5d6 e3h6,799,82,98,566,master mate mateIn1 middlegame oneMove,https://lichess.org/ZdkQlHcp/black#86,
0gyvV,1rbq2k1/p1p2ppp/1np5/3pQ3/2P5/1B6/PBP2PPP/1R4K1 b - - 1 17,d5c4 e5g7,687,78,100,428,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Uk4yQ1bE/black#34,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted
0h3Vb,r3Q1k1/ppp2ppp/2n2r2/7q/3P4/1NPB3P/P4P2/R3R1K1 b - - 3 21,a8e8 e1e8,431,83,100,98,middlegame,https://lichess.org/pQsy4y18/black#42,
0h6rU,2bk4/p1rp4/5Np1/1P6/3n4/1Pp2P1P/6P1/4R1K1 b - - 2 33,c3c2 e1e8,449,88,100,180,endgame,https://lichess.org/q5AkTarc/black#66,
0h81X,r5k1/3R1ppp/3p4/p7/8/8/PP3PPP/6K1 b - - 1 22,a8a6 d7d8,400,92,100,182,backRankMate endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/cQ0zkX0o/black#44,
0hD9p,2r2kr1/pp1bb1pp/3N4/2nB4/5B2/8/PP3PPP/R3R1K1 b - - 6 20,e7d6 f4d6,782,81,100,267,mate mateIn1 middlegame oneMove,https://lichess.org/m5cyKupi/black#40,
0hFH0,r2R2k1/2p2ppp/p7/4p3/4P3/1r3N2/6PP/3R2K1 b - - 1 24,a8d8 d1d8,522,88,100,85,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/xTndc0DG/black#48,
0hJjs,r2q1rk1/pp4pp/2pnp3/7N/2P3P1/1PQ5/PR3P1P/4R1K1 b - - 1 22,g7g6 c3g7,752,77,99,1442,mate mateIn1 middlegame oneMove,https://lichess.org/cKz1T6fb/black#44,
0hSod,rn2k1nr/pp3pbp/2p2qp1/4p1B1/4P1b1/1P3N2/P1P1PP1P/RN1QK2R b KQkq - 2 10,f6e6 d1d8,425,94,97,237,mate mateIn1 oneMove opening,https://lichess.org/AB6tMP4Z/black#20,Grob_Opening Grob_Opening_Other_variations
0hbeR,1Qk5/1pp2p1p/8/4p3/4P3/P1P1Bq1P/5Pr1/R2R1K2 b - - 0 29,c8b8 d1d8,659,78,100,422,endgame mate mateIn1 oneMove,https://lichess.org/DFJah9K0/black#58,
0hiOO,r5k1/2p2p2/4r1p1/p7/Pp1QP2q/3P1R2/1PP3PP/4R1K1 w - - 3 24,f3h3 h4e1,562,82,97,1517,endgame hangingPiece kingsideAttack mate mateIn1 oneMove,https://lichess.org/7KcMSNq8#47,
0hnq6,2R1kb1r/1Q2pppp/p7/3p4/3P2b1/3q4/P4PPP/R5K1 b k - 1 16,g4c8 b7c8,525,88,100,852,endgame mate mateIn1 oneMove,https://lichess.org/U0acEvHe/black#32,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Declined
0hsko,8/pp2Q3/2b1p3/1k3p2/2rp1P2/3R3P/Pq4PK/3R4 w - - 11 37,e7e6 b2g2,708,77,100,82,endgame master mate mateIn1 oneMove,https://lichess.org/Ylvrtzp6#73,
0hwp7,k2r4/1p3p1p/8/pP1p4/P3qB2/6P1/3Q1P1P/6K1 b - - 1 33,d5d4 d2a5,610,78,99,795,endgame mate mateIn1 oneMove,https://lichess.org/I14Zi5yC/black#66,
0hwpS,r4rk1/p4ppp/3b4/1N2pq2/2Ppn3/8/PP1B1PPP/2RQ1K1R w - - 4 18,b5d6 f5f2,553,92,100,867,mate mateIn1 middlegame oneMove,https://lichess.org/4CWCTBD7#35,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
0i8qx,7k/p6p/2pp2p1/1p2q3/1P1pP3/1B1Pb2P/P1P3P1/5Q1K b - - 2 28,e5g5 f1f8,399,90,98,649,endgame mate mateIn1 oneMove,https://lichess.org/qCAPzy1N/black#56,
0iCay,1r3r1k/1p4pp/p2p1q2/P2P4/2P1Qp2/7R/5PPP/5R1K b - - 0 28,b8e8 e4h7,748,78,100,552,endgame kingsideAttack master mate mateIn1 oneMove,https://lichess.org/D8Zx6rAB/black#56,
0iH9m,2r1k2r/3p1pp1/b1q1p2p/2B5/1Q5R/3P1PP1/PPP3P1/2KR4 w k - 3 25,c5d4 c6c2,438,91,100,498,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/VFZewVfS#49,
0iJgZ,2rr2k1/pp2ppbp/6p1/5b2/3B3P/qP6/P1P2PP1/QK1R1B1R w - - 7 18,d4g7 d8d1,790,78,100,87,hangingPiece mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/qa7BNXIb#35,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Fianchetto
0iV86,5rk1/3n2b1/q2p4/3Pp3/5pp1/1N6/1PP3PP/2BQ1R1K w - - 0 24,d1g4 a6f1,585,85,100,128,hangingPiece master mate mateIn1 middlegame oneMove,https://lichess.org/4fRXJGtW#47,
0iZ7L,r3k1nQ/ppp2p1p/3p4/2bNp3/2BnP3/8/PPPPbqPP/R1BK3R w q - 0 10,c4e2 f2e2,634,85,98,982,mate mateIn1 middlegame oneMove,https://lichess.org/VPid7L4Z#19,Vienna_Game Vienna_Game_Stanley_Variation
0icN3,8/8/5k2/1KP5/8/4b3/8/5n2 b - - 0 79,e3c5 b5c5,623,122,100,186,endgame equality hangingPiece oneMove,https://lichess.org/TqlAomcX/black#158,
0ihM3,6k1/5r1p/p4r1P/P7/8/8/3Q2PK/8 b - - 2 56,g8f8 d2d8,603,90,100,40,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/QYsbPBcT/black#112,
0iihV,5rk1/1bq2ppp/2N4r/pB6/2Q5/4P3/PP3PP1/2R2RbK w - - 6 23,h1g1 c7h2,685,80,100,309,mate mateIn1 middlegame oneMove,https://lichess.org/WGQSh13N#45,
0ijIk,1r2k2r/2qp3p/4pp2/1pb5/3pPPn1/1B1Q4/1PPB2PP/R4RK1 w k - 0 18,f4f5 c7h2,571,84,100,257,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/S8tD6Lxa#35,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack
0izWA,7k/ppQ4p/5rp1/8/6n1/1B6/PP4P1/3R1q1K w - - 14 37,d1f1 f6f1,400,90,100,111,endgame mate mateIn1 oneMove,https://lichess.org/v7DPL7wA#73,
0izYD,r4rk1/1pp1qppp/p3p3/1Pn1P1N1/P1P2P2/5R2/2Q3PP/R6K b - - 1 21,h7h6 c2h7,631,109,100,27,mate mateIn1 middlegame oneMove,https://lichess.org/gCrXcJPZ/black#42,
0j69o,r1bqr1k1/1pp2pp1/2n4p/p1b1p3/8/PPQBPN1P/1B1P1PP1/R3K2R b KQ - 0 12,e5e4 c3g7,773,78,98,337,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/tEOBT6NT/black#24,English_Opening English_Opening_Kings_English_Variation
0j7du,r3r1k1/1ppb1pP1/p1n4p/3pb3/3P3q/2NBP2P/PPPQ1P2/R5RK w - - 2 18,d4e5 h4h3,737,77,100,334,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/paUM7mAA#35,Indian_Defense Indian_Defense_London_System
0jMo9,rn1q1rk1/1b3pp1/pnp1pN1p/1p2P1N1/P1pP4/6P1/1PQ2PBP/R2R2K1 b - - 1 16,g7f6 c2h7,753,77,100,122,mate mateIn1 middlegame oneMove,https://lichess.org/KNRzM0dZ/black#32,Catalan_Opening Catalan_Opening_Closed
0jTRM,3r4/4p1k1/5pp1/1P3b1p/2q2P2/4R1Q1/6PP/4N2K w - - 0 31,b5b6 c4f1,596,82,97,822,endgame mate mateIn1 oneMove,https://lichess.org/DimRGw39#61,
0jWQq,3k4/2pn2p1/q2b2Q1/4p1p1/3P4/2P2P1P/1P3P2/4R1K1 b - - 2 29,e5d4 g6e8,637,78,100,122,endgame master mate mateIn1 oneMove,https://lichess.org/uwBDakD0/black#58,
0jXG7,2kr3r/ppp2p2/3P1n1p/6p1/1P2N3/P3Pq2/2Q2P2/R1B2RK1 b - - 1 20,f6e4 c2c7,548,88,97,2208,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/pRujvjYc/black#40,
0jbTH,8/4R3/8/5p2/2b4p/5PkP/3b2P1/6K1 b - - 5 46,f5f4 e7g7,571,82,100,115,endgame master mate mateIn1 oneMove,https://lichess.org/uCkkP7Ie/black#92,
0jg8A,6k1/5p1p/4pQpB/3bP3/3P4/4p2P/1P4PK/q7 b - - 3 36,a1b2 f6d8,721,77,100,198,endgame,https://lichess.org/97aKPA0m/black#72,
0jzOL,r4rk1/p4ppp/2pbp3/3p3n/3P3q/2N1BP2/PPPQ1P1P/R3R2K w - - 3 14,e1g1 h4h2,623,78,100,125,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/eW541eAd#27,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
