PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
9UFFw,3r1rk1/pp3ppp/8/4pP1Q/2q3P1/2N2n1P/PP3PK1/3R3R w - - 7 22,d1d8 f8d8 g2f3 c4c6 f3e2 c6h1,2039,79,100,42,advantage long middlegame skewer,https://lichess.org/wrgggvjG#43,
9UbmV,3rr2k/1b3Qpp/2n1P3/pp1B4/6q1/P1B1P3/1P3P2/3RR1K1 w - - 0 25,d5g2 c6e5 f7b7 d8d1 e1d1 g4d1,1838,247,100,10,equality long middlegame pin,https://lichess.org/jZuGf8hC#49,
9Ujxh,6r1/pp3kb1/3R1p2/8/2r1p3/5PR1/PP4Q1/2q1BK2 b - - 2 35,e4f3 g3g7 g8g7 d6d7 f7e6 g2g7,1825,75,97,1245,crushing deflection long middlegame sacrifice,https://lichess.org/vnyPuBm0/black#70,
9UoSX,8/5k1p/2q1p1p1/p3r3/1p4N1/1P1Q3P/2P3PK/8 b - - 1 42,e5f5 d3f5 e6f5 g4e5 f7e7 e5c6,1863,75,100,106,advantage endgame fork long sacrifice,https://lichess.org/GuROlLte/black#84,
9UqWQ,7b/5p2/2k4P/2p1p1P1/pnN1K3/8/3B4/8 b - - 1 49,b4d5 c4e5 h8e5 e4e5 a4a3 d2c1,1813,177,100,4,crushing endgame long,https://lichess.org/LivVrhhC/black#98,
9VGJU,r4k2/5p2/p3pK1p/R5PP/5P2/8/8/8 b - - 0 40,h6g5 a5g5 a8b8 h5h6 e6e5 h6h7,2216,79,100,58,advancedPawn crushing endgame long rookEndgame,https://lichess.org/HQnCZlff/black#80,
9VLK1,4rb1r/pp1k2pp/2p1bn2/3p2q1/B1PB4/8/PP3PPP/RN1QR1K1 w - - 1 16,c4d5 e6h3 a4c6 b7c6 d5c6 d7c7,2610,80,98,112,crushing long middlegame pin,https://lichess.org/8JmuRSpK#31,Elephant_Gambit Elephant_Gambit_Other_variations
9VNBN,r7/pp6/7k/2p1nQ1N/3q1pP1/PP6/8/R1N2RK1 w - - 1 31,f1f2 e5f3 g1g2 f3h4 g2h3 h4f5,1834,74,97,4312,advantage exposedKing fork long middlegame pin,https://lichess.org/EN5hk8vY#61,
9W1oi,r3r1k1/1pp2pp1/1pnpq2p/4p3/4PP2/2PP4/PP1N2PP/R2Q1RK1 b - - 0 14,a8a2 f4f5 a2a1 f5e6 a1d1 e6f7,1811,74,97,876,advancedPawn advantage kingsideAttack long middlegame sacrifice,https://lichess.org/eXUfVWId/black#28,Four_Knights_Game Four_Knights_Game_Italian_Variation
9WNqc,8/4r3/p5p1/1pp1kp2/5R1P/2PPK3/PP6/8 w - - 1 39,e3f3 e7d7 d3d4 c5d4 f4d4 d7d4,1979,76,98,414,crushing endgame long rookEndgame,https://lichess.org/An0JCLiT#77,
9WOMA,r2qk2r/ppp2p1p/1nn1p1p1/4b3/2PP1P2/2NQB3/PP4BP/R3K2R b KQkq - 0 13,e5d4 g2c6 b7c6 d3d4 d8d4 e3d4,1923,75,97,259,advantage intermezzo long middlegame,https://lichess.org/NHmwZtio/black#26,Modern_Defense Modern_Defense_Other_variations
9WgZg,4k1r1/p2b1p1Q/1qn1p3/1p1p4/2pP1P2/P1P4P/2P3P1/R4RK1 b - - 0 24,g8g3 h7h8 e8e7 h8h4 e7f8 h4g3,1826,242,100,16,advantage fork long middlegame,https://lichess.org/gOq6ZNUE/black#48,
9Wgc1,8/1K6/p1p5/P7/1nk3p1/6P1/8/4B3 b - - 0 48,b4d3 b7a6 d3e1 a6b6 e1c2 a5a6,1959,75,98,7046,crushing endgame long sacrifice,https://lichess.org/bduOaPSu/black#96,
9WmuJ,8/5k2/n1K5/1p2BP1p/2p5/8/7P/8 b - - 1 47,b5b4 c6b5 c4c3 b5a6 c3c2 e5b2,1832,82,100,46,crushing defensiveMove endgame long trappedPiece,https://lichess.org/9vYSKEqR/black#94,
9XXSZ,r5r1/1b1kq3/p1n1pp1n/1pPp4/1P4PB/5N1P/P3BP2/1R1QR1K1 w - - 3 23,f3d4 c6d4 d1d4 h6f5 d4f6 f5h4,2062,75,100,62,advantage long middlegame pin,https://lichess.org/N6UXg5q1#45,
9XfLc,3Q4/pp2rkpp/q1p1rp2/4p3/1P6/3R4/5P1P/4K1R1 b - - 9 33,a6b6 g1g7 f7g7 d3g3 g7h6 d8d2,2383,86,100,37,attraction crushing endgame long sacrifice,https://lichess.org/X0GoUs4P/black#66,
9XjKs,r5k1/5ppp/4p3/3pPP2/2b4P/pqN3N1/3Q2P1/4R1K1 w - - 0 33,e1b1 b3b1 c3b1 a3a2 b1c3 a2a1q,1819,75,97,201,advancedPawn advantage long middlegame promotion sacrifice,https://lichess.org/FUqZhg0T#65,
9Xn2Y,8/7p/p7/Ppk2p2/8/1K4B1/5P2/8 w - - 1 39,f2f3 c5d4 g3f4 h7h5 b3c2 h5h4,2176,126,100,12,bishopEndgame crushing defensiveMove endgame long quietMove,https://lichess.org/g7tzcEy5#77,
9YC10,r4k2/2R4R/p4r1p/5bNp/8/P3n2P/6P1/6K1 b - - 3 33,f6g6 h7h8 g6g8 c7f7 f8e8 h8g8,2041,75,97,330,deflection exposedKing long mate mateIn3 middlegame pin,https://lichess.org/HMzleqt7/black#66,
9Ycoi,r5k1/2p3bp/3p2p1/1NpP4/P1P5/R4rP1/1q3P1P/3Q2K1 w - - 0 29,d1f3 a8f8 f3g2 g7d4 b5d4 b2a3,2021,74,97,330,crushing deflection endgame long,https://lichess.org/NYswBZBR#57,
9Yd1m,r5k1/7p/3P2pP/2p2b2/1p6/pP2qBQ1/P1P5/2KR4 w - - 0 32,c1b1 f5c2 b1c2 e3c3 c2b1 c3b2,2071,75,97,1127,attraction endgame long mate mateIn3 queensideAttack sacrifice,https://lichess.org/lhZkdDmm#63,
9YqZu,5k2/4p1b1/3pQ3/3P1P2/1P4K1/7R/4q3/8 w - - 13 45,g4g5 e2g2 g5f4 g7e5 f4e3 g2h3,2056,148,100,12,crushing endgame fork long,https://lichess.org/JU6mU8ZZ#89,
9Z0Rt,4nk2/3Rb3/4P2p/5Pp1/8/6P1/6K1/8 b - - 0 44,e8g7 f5f6 e7f6 d7f7 f8e8 f7f6,1997,75,99,1606,advantage endgame exposedKing fork long,https://lichess.org/CzVCSaxY/black#88,
9ZPWh,8/5p2/R1Pk3p/1B4p1/Pr2P3/4K2P/1b3PP1/8 w - - 0 33,a6a7 b2d4 e3d3 d4a7 e4e5 d6c7,1802,76,98,387,advantage endgame fork long,https://lichess.org/OeupIU1a#65,
9ZQiP,3R4/p5pk/1p2rpqp/2p1Bn2/2N1Q3/P1P3PP/1P3P2/6K1 w - - 0 28,d8d6 f5d6 e4g6 h7g6 e5d6 b6b5,1944,74,97,159,advantage long middlegame,https://lichess.org/JJVF8grz#55,
9Zdt2,r3k2r/pp1q4/2nb4/2ppp1p1/4P3/PP1P3b/2PNNPBp/R1BQ1R1K w kq - 3 20,d2f3 h3g2 h1g2 d7h3 g2h1 h3f3,1965,74,98,1374,middlegame,https://lichess.org/DYbXxrVk#39,
9aE50,1r3rk1/4b1p1/bq2p1R1/p1ppP2p/P7/1P2QN1P/2PB1P2/R3K3 b Q - 2 20,g8h7 g6g7 h7g7 e3h6 g7f7 h6h5,1969,74,97,711,middlegame,https://lichess.org/WqIB5Fxs/black#40,
9aS6e,3rr1k1/3q1ppp/p1b5/1pQ5/4P3/2PP3P/PP2BPP1/RN2K2R w KQ - 1 22,e2g4 d7d3 c5c6 e8e4 c6e4 d3e4,2157,75,99,1167,middlegame,https://lichess.org/U3EpXsgg#43,
9aX6v,2rr2k1/pp1qnppp/4p3/3p4/6Q1/2P3N1/P1P2PPP/3RR1K1 b - - 4 20,c8c3 g3h5 e7g6 g4d4 e6e5 d4c3,1815,75,100,390,advantage long middlegame,https://lichess.org/7pJT3xM3/black#40,
9atTZ,r7/p3k3/6p1/1bp1p2p/1PNnP3/P7/6PP/2RB1K2 w - - 0 30,b4c5 a8c8 a3a4 b5a6 f1f2 c8c5,2167,76,98,60,advantage endgame long pin,https://lichess.org/mR4qwOqk#59,
9b31e,8/p4k2/5p2/1p3Kp1/3P1pP1/2P4r/PP2R3/8 w - - 8 42,d4d5 h3e3 e2e3 f4e3 f5e4 e3e2,1814,75,97,503,advancedPawn crushing endgame long rookEndgame,https://lichess.org/P4a7PvxI#83,
9bELX,5rk1/5p2/1q2p2p/1B3p2/8/1r3P1P/4QP2/3RK2R w K - 1 24,b5c4 b3b2 e2e3 b6b4 e1f1 b4c4,2205,77,97,405,advantage fork long middlegame,https://lichess.org/6n5dGw1X#47,
9bO6N,3rr1k1/2R4p/Q5p1/1p2Pp2/3n4/8/PP3qPP/3R3K b - - 0 30,d4f3 a6e6 e8e6 d1d8 e6e8 d8e8,1988,76,99,236,deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/a7rtJleZ/black#60,
9bRBo,r3rnk1/5p2/5Q2/4PP2/p1p1R3/7P/1qP3PK/8 b - - 5 34,a8a5 f6g5 f8g6 g5h6 b2c1 h6c1,2214,137,100,12,crushing endgame long,https://lichess.org/NgZPafON/black#68,
9bZLM,6rr/2p1q3/3p1k2/4p3/8/1Q3NPn/PPP2P2/R3R1K1 w - - 1 33,g1g2 h3f4 g2f1 h8h1 f3g1 e7h7,2142,76,100,62,crushing long middlegame pin,https://lichess.org/3AHwthKy#65,
9baKx,8/8/6Q1/3pk3/7P/2q3n1/P5P1/5R1K w - - 3 37,h1g1 c3d4 f1f2 g3e2 g1h2 d4h4,2436,98,97,8851,anastasiaMate endgame long mate mateIn3 pin,https://lichess.org/FimTg07r#73,
9bigQ,6rr/pbpk4/1p1p2nq/3Pp3/2P1P3/2N3R1/PP4PP/2RQN2K w - - 7 20,d1g4 d7e8 g4e6 e8d8 e6g8 h8g8,2286,77,100,54,advantage defensiveMove long middlegame,https://lichess.org/98O3HpXn#39,
9buAt,r2r2k1/p4pp1/4p2p/2Npqbb1/6Q1/2P1P2B/PP4PP/R1B2RK1 w - - 1 21,g4h5 g5e3 g1h1 e3c5 h3f5 e6f5,1838,179,100,14,equality fork long middlegame,https://lichess.org/nNJAt5h2#41,
9buzX,6r1/pp5R/2p5/8/3P1p2/2P5/PP2kBp1/6K1 w - - 2 43,h7b7 g8h8 b7g7 f4f3 g7g2 f3g2,1964,196,100,4,advancedPawn advantage endgame long quietMove,https://lichess.org/VrP0Td40#85,
9c4GF,R7/1p1r1r2/pk1q4/2pp2P1/P2p4/7Q/1PP5/2KR4 b - - 2 30,d7d8 a8d8 d6d8 h3e6 b6a7 e6f7,2141,76,99,121,crushing endgame fork long,https://lichess.org/K03GgTih/black#60,
9cHaI,3Q4/p4kb1/1pp1q1Np/4p2P/6p1/1P4P1/P6K/8 b - - 5 52,e6d5 d8c7 f7f6 c7e7 f6f5 g6h4,2458,90,100,86,advantage endgame exposedKing long,https://lichess.org/DWTrn2aQ/black#104,
9cKf0,rn4k1/1p3ppp/p2p1q2/2bP1N2/P1P1r3/8/1P2B1PP/R1BQK2R w KQ - 2 15,f5g3 f6f2 e1d2 e4d4 d2c2 d4d1,2071,76,97,1074,advantage exposedKing long middlegame pin skewer,https://lichess.org/C1uSPmmT#29,Englund_Gambit_Complex_Declined Englund_Gambit_Complex_Declined_Other_variations
9cKwp,6rk/p3qp2/4np2/2P5/4QPrp/P5P1/4N1KP/2RR4 w - - 1 30,c5c6 e6f4 g2f3 e7e4 f3e4 f4e2,1832,74,99,710,advantage discoveredAttack long middlegame pin,https://lichess.org/fV4EA5EN#59,
9cLBI,8/1p6/2r5/1R3PP1/8/4P3/2p3K1/2k5 w - - 0 53,g5g6 c1d1 g2f2 c2c1q b5d5 d1c2,2137,78,100,144,advancedPawn clearance crushing endgame long promotion rookEndgame,https://lichess.org/atSbdjpY#105,
9cmIZ,r1b3k1/ppq2pp1/3bnn1p/PN1pN3/3p4/1P1BQ2P/2PB1PP1/R5K1 w - - 0 18,b5c7 d4e3 c7a8 d6e5 d2e3 e5a1,2183,76,97,754,advantage capturingDefender long middlegame,https://lichess.org/xJk5oMp2#35,French_Defense French_Defense_Exchange_Variation
9d37t,4r2k/2Q3pp/2p5/p7/q3p2P/5pP1/5R2/2R3K1 w - - 2 40,c7c6 a4c6 c1c6 e4e3 f2f3 e3e2,1826,238,100,13,advancedPawn endgame equality long,https://lichess.org/fe9ZYCa3#79,
9dUie,8/1p6/1Pk3p1/5pPp/1p6/8/B7/2K5 w - - 0 48,c1b2 h5h4 a2b1 h4h3 b1f5 g6f5,1904,74,97,615,bishopEndgame crushing endgame long quietMove,https://lichess.org/nRNCeFAZ#95,
9dX3m,6R1/1p5k/p4p1p/2n5/1q1p2P1/1Bb2N2/1PP2P2/1K1R4 w - - 12 34,g8c8 c5b3 b2c3 b3d2 b1c1 d4c3,2086,116,100,19,advantage doubleCheck intermezzo long middlegame queensideAttack,https://lichess.org/gS6oSNGP#67,
9e3C2,5r1k/ppp4p/3p1R1P/n3p3/4P3/1qPP4/1P4Q1/1K6 b - - 1 30,f8g8 g2f1 a5c6 f6d6 g8g1 f1g1,2424,113,100,27,crushing endgame long quietMove,https://lichess.org/ErkaNz0R/black#60,
9eG3E,6rr/kp3p2/p1np2q1/3NpN1n/4P1p1/1BPP4/PP3KQ1/R6R w - - 4 27,d5e7 c6e7 f5e7 g6f6 f2g1 f6e7,1971,241,100,11,equality exposedKing fork long middlegame,https://lichess.org/fx5fGb3Y#53,
9ebCL,5k2/5ppp/2p5/8/4Q3/bP1P2R1/P1K2q2/6R1 w - - 0 32,c2c3 f2b2 c3c4 b2c2 c4d4 c2c5,2153,76,98,781,endgame long mate mateIn3,https://lichess.org/a64mi3Cd#63,
9elBX,8/8/1p1b4/3P4/p1Pk2N1/P7/1P4Kp/8 w - - 6 50,g4h2 d4c4 h2g4 c4d5 g2f3 d5c4,2093,76,100,61,advantage defensiveMove endgame long,https://lichess.org/BBTBSA4r#99,
9fDJm,8/1b2p1k1/p2p2P1/2pP1r1p/2p2B1P/q1P2QP1/2PK4/7R w - - 2 28,h1e1 f5d5 d2e2 d5d2 f4d2 b7f3,1920,75,97,3184,advantage discoveredAttack endgame long master,https://lichess.org/8qytpdJl#55,
9fpIQ,3r2k1/q2P1p2/2BRp3/1Pp4p/p5p1/2p5/1bQ2P2/6K1 b - - 1 38,a7c7 d6e6 d8d7 e6e8 g8g7 c2f5,2545,82,97,188,advantage endgame long master masterVsMaster,https://lichess.org/gTwunyvy/black#76,
9fzOg,1q5k/6p1/p1Q2p1p/1p6/3P2P1/P6P/1P1b2N1/6K1 b - - 1 37,b8g3 c6c8 h8h7 c8c2 h7g8 c2d2,1882,77,98,61,advantage endgame fork long,https://lichess.org/BxD1GNyd/black#74,
9g3EZ,3qk1r1/1p2bp2/p1np1n2/5N2/2r1P2Q/2N5/PPP3PP/4RRK1 b - - 4 20,c6e5 f5e7 d8e7 h4f6 e7f6 f1f6,1993,74,99,604,advantage long middlegame,https://lichess.org/E8bk6GqX/black#40,
9g5HK,7R/1p6/p4ppQ/5k2/4b3/2P2r1P/PP2r1PK/8 w - - 1 38,h8g8 f3g3 h2g3 e2g2 g3h4 g6g5,2087,76,97,71,attraction crushing endgame long sacrifice,https://lichess.org/KTYOciOM#75,
9gCAz,3rbk2/p4ppQ/1p2p2p/3P4/4B3/4R1P1/Pq3PKP/8 b - - 0 27,e8d7 h7h8 f8e7 d5d6 e7d6 h8d8,1981,75,100,178,crushing deflection endgame long,https://lichess.org/kA3j933o/black#54,
9gD8g,7k/1b4p1/5p1p/2p5/5P2/Pq1pPR2/1P1Q2PP/5K2 w - - 4 35,d2c3 b3d1 c3e1 b7f3 e1d1 f3d1,1967,74,97,506,advantage endgame long,https://lichess.org/UW0v9iNa#69,
9gPyZ,4r1k1/2r1bp1p/p3b1p1/1p1p4/5N2/1P5P/P4PP1/1B1RR1K1 b - - 7 29,e7c5 f4d5 c7a7 d5f6 g8f8 f6e8,1840,74,98,8621,advantage fork long middlegame,https://lichess.org/427dpYjm/black#58,
9gumS,r4rk1/pp4b1/3pR1pp/2PPn1q1/4Q3/2N2pP1/PP3B1P/R5K1 b - - 0 23,e5g4 e6g6 g4f2 e4e6 g8h8 g6g5,1988,75,98,2178,crushing exposedKing kingsideAttack long master masterVsMaster middlegame sacrifice,https://lichess.org/yfeG0DDe/black#46,
9h8IW,5r2/1p1q1ppk/pb2b2p/3pP1P1/3P3Q/P3BR1P/1r6/5R1K b - - 0 40,d7a4 g5h6 g7g6 h4f6 f8g8 f6e7,2732,90,99,76,crushing long middlegame,https://lichess.org/FHo78cbb/black#80,
9hGYl,2k4r/ppb2R2/2b5/6p1/2B3P1/1P2qN2/P6p/R2Q3K w - - 0 28,c4d5 c7b6 f7f8 h8f8 d5c6 b7c6,2275,93,97,36,crushing long middlegame quietMove,https://lichess.org/GqMMUbGd#55,
9hMTA,R1Q5/4ppkp/1q6/2pP4/2Pb1P2/7P/1r4PK/8 b - - 2 33,b6g6 c8f8 g7f6 a8a6 f6f5 a6g6,1902,75,100,234,crushing endgame long pin skewer,https://lichess.org/6V0xcpto/black#66,
9hUzA,6k1/6b1/8/1p2p1pp/5p2/B1P2K1P/PP1r1PP1/4R3 w - - 0 31,e1e2 g5g4 h3g4 h5g4 f3g4 d2e2,1826,74,99,281,advantage endgame exposedKing long,https://lichess.org/Xz4H1kDM#61,
9hVoB,3k4/4b3/p2pQ1p1/3P2p1/1p6/3R4/PP1RKP2/2q4r w - - 12 36,d3e3 c1f1 e2f3 h1h3 e6h3 f1h3,1839,76,100,98,crushing endgame long,https://lichess.org/oncn0KFV#71,
9hkUz,r1b2rk1/4qp1p/p7/1pnBp3/4P3/5Q2/PPP2PPP/R2R2K1 b - - 0 18,c8b7 d5b7 c5b7 f3g4 g8h8 d1d7,2050,76,100,66,advantage long middlegame,https://lichess.org/3Q9LxHhw/black#36,Center_Game Center_Game_Kieseritzky_Variation
9hwbW,8/1p6/p1k1n3/P2p1Np1/1P3pP1/2PK1P2/8/8 b - - 0 45,c6b5 f5d4 e6d4 d3d4 b5a4 d4d5,1892,76,100,165,crushing endgame knightEndgame long,https://lichess.org/2CkQanux/black#90,
9iBvm,r4rk1/5ppN/3bpn2/p2p4/7R/6B1/PpK2PPP/7R b - - 0 21,d6g3 h7f6 g7f6 h4g4 g8h8 h2g3,2170,76,99,200,discoveredAttack fork long mate mateIn3 middlegame,https://lichess.org/P6nCAsaK/black#42,
9iUz3,5r1k/7p/1Q6/pp1p3q/8/2PP3n/PP1N2P1/R6K w - - 0 31,b6d4 h8g8 d2f3 f8f3 g2f3 h3f4,2498,82,97,397,endgame,https://lichess.org/uUsiQIf4#61,
9ibd4,3R3k/6bp/6p1/8/2q5/4B1P1/5P2/6K1 b - - 3 39,g7f8 e3h6 c4b4 d8f8 b4f8 h6f8,2061,74,98,536,crushing endgame long pin,https://lichess.org/LdcRUChw/black#78,
9ioQl,5N1k/5KR1/5Ppp/2p5/4rP2/7P/6P1/q7 b - - 2 44,a1a7 f7g6 a7a6 g6h6 a6f6 f8g6,2171,77,99,103,crushing endgame long,https://lichess.org/JeBKXa5Z/black#88,
9iwJq,1r6/8/1nP1pk2/1PR2p1p/1K5P/8/5P2/8 b - - 4 40,b6d5 c5d5 e6d5 c6c7 b8c8 b5b6,1862,75,97,697,advancedPawn advantage endgame long sacrifice,https://lichess.org/UvY6BeBB/black#80,
9jLhA,8/6kp/p3rqp1/3Q1p2/P4P2/7P/6P1/R2R2K1 w - - 0 38,d5d4 e6e1 g1f2 f6d4 d1d4 e1a1,1871,222,100,10,endgame equality long,https://lichess.org/D4mieYE1#75,
9jWxt,6k1/pb3r1p/1p3Bp1/4P3/2PN2Q1/2n4P/P2q2P1/4R1K1 w - - 2 29,e1f1 d2d4 g4d4 c3e2 g1f2 e2d4,1880,74,98,160,attraction crushing fork long middlegame sacrifice,https://lichess.org/69h2sVaQ#57,
9jdaA,r2qk1nr/pppb1ppp/2n5/1B6/3PN3/8/PP1Q1PPP/R3K1NR b KQkq - 0 9,c6d4 d2d4 d7b5 d4e5 d8e7 e5b5,2282,96,100,23,advantage fork long opening,https://lichess.org/OolsEsr3/black#18,Danish_Gambit_Declined Danish_Gambit_Declined_Sorensen_Defense
9jfTo,1r1q1rk1/3n1pp1/2p2b1p/p2p2PQ/3P3P/P2R4/2P1NP2/2K3NR b - - 0 18,h6g5 h4g5 f6g5 f2f4 g5h6 d3g3,1920,98,100,24,advantage long middlegame,https://lichess.org/aCneBCXb/black#36,French_Defense French_Defense_Exchange_Variation
9k66A,1r1r4/1pp4Q/p2pkp2/3R2p1/4P3/P1P5/1P3RK1/2q5 b - - 11 50,d8h8 f2f6 e6f6 d5f5 f6e6 h7f7,2291,83,97,169,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/vd7m7Wr8/black#100,
9kI7d,1r2r3/1p4R1/p7/2p3k1/P3B3/7b/1P6/5RK1 b - - 1 34,g5h5 f1f3 e8e4 f3h3 e4h4 g7h7,1966,195,100,4,advantage endgame long pin,https://lichess.org/5hUqoffK/black#68,
9kIgh,q3r1k1/2R1bpp1/ppR4p/5b2/2Q1NP2/6P1/PP5P/6K1 b - - 10 26,f5e4 c7e7 e8e7 c6c8 a8c8 c4c8,1944,86,100,48,advantage clearance fork long master middlegame sacrifice,https://lichess.org/EfNyJXeP/black#52,
9kbaD,5n2/2B5/k7/P1KP1p1p/5P2/8/8/8 w - - 1 63,d5d6 h5h4 c5d5 h4h3 d6d7 f8d7,1927,76,98,55,crushing endgame long quietMove,https://lichess.org/Kx96AeCW#125,
9kct6,r4b1r/pp1k3b/n1p1q2p/3p4/3P1Q1R/2P1P3/PP1NBPP1/R3K3 b Q - 2 18,h7f5 h4h5 f8d6 f4f5 e6f5 h5f5,2268,79,98,59,advantage long middlegame,https://lichess.org/hpqOu6IX/black#36,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
9klI6,8/2PKp2p/4R3/5k2/5p1P/8/8/2r5 b - - 4 54,f4f3 e6c6 c1c6 d7c6 f3f2 c7c8q,1953,74,97,1599,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/A8BnVqiO/black#108,
9kmMY,4rr1k/p5p1/2pQ3p/5b2/5BqP/2P1RpP1/PP3P2/4R1K1 b - - 6 22,e8e3 d6f8 h8h7 e1e3 g4h3 e3f3,1881,101,100,19,crushing hangingPiece intermezzo long middlegame,https://lichess.org/miIhtRbM/black#44,
9kx6v,8/7p/2pkr1p1/p2pR1P1/P2P2K1/2P2P2/8/8 w - - 3 34,g4f4 e6e5 d4e5 d6e6 f4g4 e6e5,1807,75,99,248,crushing endgame long rookEndgame,https://lichess.org/yuH7SadG#67,
9kzmN,8/1Q6/8/4P1pp/1k1q4/6K1/2P5/8 b - - 5 52,b4c3 b7b3 c3d2 b3d3 d4d3 c2d3,1864,116,100,14,crushing endgame long queenEndgame,https://lichess.org/jwxSBn3j/black#104,
9lDES,rn6/6Q1/p3kr1p/1p5b/3P4/P3P2q/BP1K4/R5b1 b - - 1 27,e6f5 a1g1 h3h2 g1g2 h2g2 g7g2,2546,88,100,89,advantage hangingPiece long middlegame,https://lichess.org/TlbwjCus/black#54,
9lUMd,4k3/2R1P3/4r1pp/8/4PK2/8/6P1/8 b - - 6 64,e6e7 c7e7 e8e7 f4e5 h6h5 e5f4,2435,80,99,132,crushing defensiveMove endgame long rookEndgame zugzwang,https://lichess.org/wmQHWj1g/black#128,
9lZhm,4q1k1/2r3r1/p1p1p1PR/1p2Pp2/1P1Pn3/PQ6/6RP/7K b - - 3 33,c7d7 b3h3 e4f2 g2f2 e8g6 h6g6,1949,75,97,62,crushing long middlegame,https://lichess.org/uksUTCDg/black#66,
9ldfs,k3r3/1pQ1N3/p3K1qb/2p5/2P1PR2/8/8/1R6 w - - 5 34,f4f6 g6e4 c7e5 e8e7 e6e7 e4e5,1846,76,98,644,middlegame,https://lichess.org/mJ50xxWb#67,
9lhd4,r3r1k1/pp1qbpp1/2ppb2p/7n/3N4/2N5/PPP1QPPP/R1B1R1K1 w - - 0 17,e2h5 e6g4 h5a5 e7d8 e1e8 d7e8,1972,75,97,279,advantage long middlegame,https://lichess.org/nYDCZocO#33,Scotch_Game Scotch_Game_Other_variations
9lzMC,r4k2/pb3p2/n1p5/1p4QP/3P4/Pq6/1P4P1/5R1K b - - 0 30,b3d5 f1f5 d5d4 f5e5 d4e5 g5e5,2714,93,100,79,advantage endgame long,https://lichess.org/hUvQw3yt/black#60,
9mWm4,7k/4RB1p/1b4p1/8/5P2/5qPK/P7/4R3 w - - 2 38,f7b3 b6f2 e7e8 h8g7 e8e3 f2e3,1954,75,100,232,crushing endgame long,https://lichess.org/iFUX00rR#75,
9mvqL,8/2Bbbk1p/3p4/2pPpP1K/1pP1B2P/pP6/P7/8 w - - 5 42,h5h6 f7f6 h6h7 d7f5 e4f5 f6f5,2128,94,100,31,bishopEndgame crushing endgame long,https://lichess.org/wr68JmFM#83,
9nKg7,3Q4/7p/p1q2pp1/1p4k1/2p5/2P2PP1/PP4KP/8 b - - 5 34,c6e6 d8d2 g5h5 g3g4 e6g4 f3g4,1914,76,97,384,crushing endgame long queenEndgame,https://lichess.org/Jq1KRM3V/black#68,
9nMx4,r2q1k1r/ppp2p1N/1b1p2p1/3P1b2/2Bn3Q/8/PP3PPP/R1B1R1K1 b - - 0 15,f8g7 h4h6 g7g8 e1e8 d8e8 h7f6,2451,80,97,1577,long mate mateIn3 middlegame sacrifice,https://lichess.org/RrclDFeN/black#30,Vienna_Game Vienna_Game_Anderssen_Defense
9nZu1,1Q3bk1/5p1p/b1P1r1p1/8/3P4/8/1B2BPqP/4K1NR w K - 2 21,c6c7 g2h1 b8f8 g8f8 c7c8q a6c8,2252,77,100,74,crushing hangingPiece long middlegame pin,https://lichess.org/fpeIe3cb#41,
9nbbY,8/7k/5K2/2N2P2/1pn5/p7/P7/8 b - - 1 49,c4d2 f6e7 d2c4 f5f6 c4e5 f6f7,2312,75,97,260,advancedPawn crushing endgame knightEndgame long,https://lichess.org/MvobvHp2/black#98,
9nkz6,8/p7/1p1P4/3k4/PB6/4K3/1b6/8 w - - 0 52,e3f4 b2e5 f4e3 e5d6 b4d2 d5c4,2039,75,98,162,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/J5DUteJr#103,
9oH5M,3Q4/pp6/2p1rp1k/7p/5q2/2B4P/P1P3P1/6K1 b - - 15 42,h5h4 c3d2 e6e1 d2e1 f4e3 g1f1,2328,103,100,34,advantage defensiveMove endgame long pin,https://lichess.org/5rxNAb0w/black#84,
9oPzk,5k2/Q4ppp/4p3/3p4/3PnB2/7P/P1q2PP1/6K1 w - - 0 25,a7d7 c2f2 g1h1 f2f1 h1h2 f1f4,1898,75,100,65,crushing endgame fork long,https://lichess.org/D7z01QQS#49,
9oi80,4b3/8/8/p2k2K1/1p2p3/1P2P3/2P3N1/8 w - - 4 43,g5f6 a5a4 g2f4 d5d6 b3a4 e8a4,2105,75,99,935,crushing defensiveMove endgame long,https://lichess.org/JC32DLjl#85,
9owbN,8/1b6/1p6/4pkp1/P1P1Pp1p/7P/1PB1K1P1/8 b - - 0 29,b7e4 c2e4 f5e4 b2b4 g5g4 a4a5,2540,82,97,109,bishopEndgame crushing endgame long quietMove,https://lichess.org/gxpMmJAt/black#58,
9oxoF,r4kr1/1pp1qb1p/2np4/8/1PPPpp1P/4P3/1B1QBKN1/2RR4 w - - 0 27,e3f4 e4e3 d2e3 g8g2 f2g2 e7e3,1972,76,98,200,crushing deflection exposedKing fork long master middlegame,https://lichess.org/6Y14DyoI#53,
