PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0k1Aw,4b3/4p3/7P/2p1pKP1/1p6/1k1P4/8/8 b - - 2 45,b3c3 h6h7 b4b3 h7h8q,1080,75,97,2024,advancedPawn bishopEndgame crushing endgame pin promotion short,https://lichess.org/UWUVPF55/black#90,
0k38M,6k1/3p3p/5p2/p2P4/3b1R2/P1rP2P1/1r5P/3RK3 b - - 3 29,d4f2 f4f2 b2f2 e1f2,1311,164,100,39,endgame equality short,https://lichess.org/astuln1h/black#58,
0k3Hp,2kr3r/1pp4p/p3Rp2/2Pn4/6p1/5N2/PPP2PPP/R5K1 w - - 0 19,f3d4 d5f4 e6f6 d8d4,1247,76,100,1204,advantage discoveredAttack endgame short,https://lichess.org/W11yR8G3#37,
0k5Iy,2r3k1/4R1p1/3BN3/3p1Pp1/p2K4/3R2q1/8/8 b - - 7 43,g3d6 e7g7 g8h8 d3h3,1073,74,97,4063,endgame mate mateIn2 short,https://lichess.org/l7MXZZdq/black#86,
0k66T,8/1p6/2b2p1p/1PP1k1p1/4B3/4pP1P/6P1/5K2 b - - 0 35,c6e4 f3e4 e5d4 c5c6,1232,76,97,2012,crushing endgame master short,https://lichess.org/lK4lmvkc/black#70,
0k6Iv,2r5/p1b1r1k1/1p3pp1/2q4p/8/PQ2BBP1/1P3PKP/4R3 b - - 11 39,c5f5 e3h6 g7h6 e1e7,1243,76,98,2163,crushing discoveredAttack master middlegame short,https://lichess.org/bU7IC1l3/black#78,
0k8dW,3q1rk1/1bb3p1/p6p/1p2pn2/1P1pP3/P2P2PB/3B1P1P/1QR3K1 w - - 0 31,e4f5 d8d5 f2f3 d5f3,1396,138,100,17,crushing master middlegame quietMove short,https://lichess.org/ZMX4s31q#61,
0kB2g,r5k1/5ppp/8/4p3/p2p4/3bNQP1/5PKP/2r5 b - - 1 28,d4e3 f3a8 c1c8 a8c8,830,77,100,351,backRankMate endgame hangingPiece mate mateIn2 short,https://lichess.org/MlbXTBS8/black#56,
0kCi7,8/p1B2k2/3Pb2p/4P3/4B2P/r7/4K3/8 b - - 0 42,a3a1 e4d5 e6d5 d6d7,1606,75,97,3783,advancedPawn crushing endgame master sacrifice short,https://lichess.org/929NaX3y/black#84,
0kD4i,8/5N2/1P6/K2k4/p5r1/P7/8/8 b - - 0 46,d5c6 f7e5 c6d6 e5g4,1030,89,100,34,crushing endgame fork short,https://lichess.org/NMH5mSaN/black#92,
0kD7W,2Q5/6pk/4p2p/3pP3/2pPp3/2P1K2P/2qB2P1/8 w - - 3 35,c8e6 c2d3 e3f2 d3d2,962,75,100,621,crushing deflection endgame short,https://lichess.org/ss2UQ24l#69,
0kFLs,6k1/3q1pp1/4p3/1r2P1N1/p7/5Q1P/5PPK/8 b - - 1 41,b5e5 f3a8 d7c8 a8c8,1365,75,98,3988,endgame mate mateIn2 short,https://lichess.org/wiHgyoB1/black#82,
0kHvZ,3q4/p2r1rbk/6R1/1p2p3/2p1P3/2P1BP2/PP3QR1/2K5 w - - 2 31,f2g3 d7d1 c1c2 d8d3,1101,76,97,1156,mate mateIn2 middlegame queensideAttack short,https://lichess.org/h3u56uVS#61,
0kHzj,8/7p/6p1/PkP5/2RK4/8/2P3rP/8 w - - 1 37,c5c6 g2g4 d4d3 g4c4,1325,74,98,3219,crushing endgame rookEndgame short,https://lichess.org/joe4qsmv#73,
0kJ3o,r5k1/2Rqbpp1/p3p2p/Q2p4/3N4/3PP2P/1P3PP1/6K1 b - - 0 25,d7d8 d4c6 d8e8 c6e7,1741,75,97,6011,crushing endgame master short,https://lichess.org/Wmpv4JeO/black#50,
0kJHu,4r1k1/pp3pp1/5Bp1/2pP2N1/2qb3Q/7P/5PP1/5RK1 b - - 0 28,g7f6 h4h7 g8f8 h7f7,1039,75,98,324,endgame mate mateIn2 short,https://lichess.org/ztVIrak4/black#56,
0kKyi,4k3/6Rp/8/2b2pB1/1p6/r5PP/5P2/6K1 w - - 0 35,g7h7 a3g3 g1f1 g3g5,1746,75,100,79,advantage endgame pin short,https://lichess.org/v7XxpbVM#69,
0kM2t,2r3k1/1R3ppp/3P1n2/1P6/2n5/1Q3P1P/5PK1/4q3 b - - 0 26,c4d2 b3f7 g8h8 f7g7,1216,101,100,25,endgame mate mateIn2 short,https://lichess.org/jRombVmb/black#52,
0kNw8,8/8/1p1kn2P/p1p5/P1P1K3/1P4p1/8/5B2 w - - 0 47,h6h7 e6g5 e4f4 g5h7,804,75,100,176,advantage endgame short,https://lichess.org/KMeKb0gN#93,
0kOqI,4r1k1/pp1q1ppb/2n4p/3n4/2Np4/P2P1N1P/1P3PP1/2RQ1BK1 w - - 0 22,c4e5 c6e5 f3e5 e8e5,1155,76,97,4829,advantage middlegame short,https://lichess.org/rLPylbFS#43,
0kOvO,r7/7p/4pk2/2pp4/6P1/1PP4P/1K2R3/8 b - - 4 39,a8f8 e2f2 f6e7 f2f8,938,75,100,178,endgame,https://lichess.org/6gQmr8Yy/black#78,
0kSl6,r3kr2/pb3pQp/6n1/1P1p1R1B/1qp5/4P3/PP4P1/3K1R2 b q - 7 22,b4e7 h5g6 h7g6 f5e5,1660,74,97,4573,advantage middlegame pin short,https://lichess.org/W08rziHa/black#44,
0kSqr,3R4/Pp3kpp/4p3/8/8/4Br2/Pq3P1P/5K1R b - - 0 23,b2b1 f1g2 b1g6 g2f3,944,76,97,1564,advantage defensiveMove endgame master short,https://lichess.org/k2FF97iT/black#46,
0kSut,2r5/8/1R4kp/2P3p1/8/3qp2P/6PK/8 b - - 1 51,g6h5 g2g4 h5h4 b6h6,967,75,97,2195,deflection endgame mate mateIn2 queenRookEndgame short,https://lichess.org/XPyd21vf/black#102,
0kVUu,8/p5pk/1p1Q1q2/3p2p1/P5K1/2P2P2/6P1/8 w - - 1 48,d6d5 f6f4 g4h5 f4h4,828,75,97,2186,endgame mate mateIn2 queenEndgame short,https://lichess.org/XlyobwiK#95,
0kX1F,8/1p2N3/3n1p2/2k3p1/6P1/3K4/PP6/8 w - - 0 34,e7f5 d6f5 g4f5 c5d5,1582,76,100,424,crushing defensiveMove endgame knightEndgame short,https://lichess.org/3cqrW96n#67,
0kXK5,r2r2k1/pp3ppp/2pb4/8/1PqN4/P1n1P3/1Q3PPP/2R2RK1 w - - 0 22,c1c3 d6h2 g1h2 c4f1,1034,75,97,2629,crushing deflection kingsideAttack middlegame short,https://lichess.org/ttJVdMTV#43,
0kYtL,2k3r1/1rp1q3/1pQ5/p2P3p/4PB2/2P2P2/PP4p1/R5K1 b - - 0 26,e7h4 c6e6 c8b8 e6g8,1137,74,98,3698,crushing endgame fork short,https://lichess.org/TRn7f4BW/black#52,
0kam2,8/3r4/2k3p1/1pp2p2/1nB2B2/1PKN1P2/5P2/8 w - - 0 40,d3b4 c5b4 c3b4 b5c4,1487,365,100,10,endgame equality short,https://lichess.org/58u6T7ta#79,
0kcik,r6k/1pp3p1/P6p/2p1p3/4n3/P3P2P/7K/R4B2 b - - 0 33,b7a6 f1g2 a8b8 g2e4,1306,74,97,12744,advantage endgame master short,https://lichess.org/7OAH5bVB/black#66,
0kcp2,r5k1/2p3pp/p2p1r2/3P4/3Q2R1/1PP2P2/1q3KPP/RN6 w - - 7 23,d4d2 b2a1 d2c2 a1a5,1639,354,100,10,equality hangingPiece middlegame short,https://lichess.org/Ugn3WPJO#45,
0kd85,r5k1/ppp3pp/8/n2p2Q1/3P3P/2P5/PPKR2P1/4q3 b - - 0 22,a5c4 g5d5 g8h8 d5c4,969,74,97,3758,advantage endgame fork short,https://lichess.org/OBvCfqwE/black#44,
0kdvM,3bk3/5p2/p1q1p1p1/1pPrP3/1Q3P2/1P6/P1R3PP/2R4K w - - 7 35,b4e4 d5d1 c1d1 c6e4,1050,78,100,79,advantage discoveredAttack endgame kingsideAttack short,https://lichess.org/NMtDWRIo#69,
0kg2u,2r4r/pp2kp1p/2n1pn2/3p1p2/8/2NP2P1/PPR1PPBP/2R3K1 b - - 1 20,c6b4 c3d5 e6d5 c2c8,950,77,100,469,advantage discoveredAttack middlegame short,https://lichess.org/nbTueOlc/black#40,
0kgXe,r1b1k2r/ppqppp1p/6p1/4n3/2P1P1n1/1NPBB3/P3QPPP/R4RK1 w kq - 7 13,c4c5 e5f3 g2f3 c7h2,1772,79,100,53,discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/FWnWK4Mu#25,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
0kh2o,2rn2k1/pp1bq2p/6p1/8/3Np3/P2B1r1P/1P1Q1PK1/R3R3 b - - 1 26,f3d3 d2d3 e7g5 d3g3,1601,231,100,22,equality middlegame short,https://lichess.org/oIwZdENZ/black#52,
0kiDK,r3r1k1/ppq2pp1/4Rn1p/8/2B4B/P7/1PQ2PPP/R5K1 b - - 0 20,f7e6 c4e6 e8e6 c2c7,951,76,100,687,advantage discoveredAttack middlegame short,https://lichess.org/pKjgfBP1/black#40,
0kjCh,r1bqkb1r/pp1pp2p/4Pp2/3Q3p/8/8/PPP2PPP/RNB1K2R b KQkq - 1 10,f8g7 d5h5 e8f8 h5f7,1583,74,97,19196,mate mateIn2 middlegame short,https://lichess.org/BkNwiCWM/black#20,Sicilian_Defense Sicilian_Defense_Open
0kmHv,k5r1/p6R/Pp2p3/3rB3/5Pp1/5n2/5P1P/2R4K w - - 3 32,c1c7 d5d1 h1g2 d1g1,1202,76,100,445,endgame hookMate mate mateIn2 short,https://lichess.org/r0NsZzV5#63,
0knyg,2r1k2r/pq2bppp/2pQ4/8/8/8/P1P2PPP/1R2R1K1 b k - 2 17,b7c7 d6c7 c8c7 b1b8,1621,75,97,8238,crushing middlegame short,https://lichess.org/0fGLrtgU/black#34,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
0kpjm,r6k/1pp2R2/3pp1p1/4pNq1/1P2P3/3P4/P3K1P1/7R b - - 3 29,h8g8 f7g7 g8f8 h1h8,1350,78,97,21822,endgame mate mateIn2 short,https://lichess.org/VI0lxRzn/black#58,
0kq7o,2r1r1k1/5ppp/pp1q1b1Q/3PpP2/2P5/P2B3P/1P6/1K2R1R1 b - - 3 26,g8h8 g1g7 f6g7 h6d6,1361,75,97,1532,crushing middlegame short,https://lichess.org/VS8RK5dO/black#52,
0kr9f,5r2/2p3p1/p2k3p/1p1pp3/1P6/2PP3P/P2N1BK1/8 b - - 0 35,c7c5 f2c5 d6e6 c5f8,1140,76,98,9897,crushing endgame short skewer,https://lichess.org/tAKbFv3K/black#70,
0kuy3,4r1k1/5p1p/1q4pP/p2prB2/2p4B/1nP5/1PQ2P2/4RKR1 w - - 2 30,f2f4 e5e1 h4e1 e8e1,1044,75,100,153,crushing middlegame short,https://lichess.org/6IXtPmdK#59,
0kw9A,r2R1k2/p1Q3pp/1p3rn1/5p2/P7/1qp2P2/5PPP/4R1K1 b - - 1 26,a8d8 c7d8 f8f7 d8e8,1601,76,97,5287,endgame mate mateIn2 short,https://lichess.org/1iwdgiFj/black#52,
0kwZB,5bk1/5p1p/4p1p1/3p4/5P2/5rP1/1R2K2P/8 b - - 10 43,f8g7 b2b8 g7f8 e2f3,1315,197,100,23,endgame equality short,https://lichess.org/O3Kkges9/black#86,
0kwhm,rn3rk1/pbp1q1p1/1p1p2Qp/4p1N1/8/2P1B2P/P1P2PP1/1R3RK1 b - - 0 19,f8f6 g6h7 g8f8 h7h8,982,88,100,58,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/oomO8urg/black#38,
0kzZw,1k3b1r/1p3p2/1n3qp1/3rp2p/2N3n1/1P1PQ1P1/PB3P1P/R4RK1 b - - 1 19,f8g7 e3b6 f6b6 c4b6,1639,341,100,8,equality middlegame short,https://lichess.org/UPPGp0DN/black#38,
0kznx,r2q1rk1/p2p1pp1/1p1Pp2p/n1p2P2/2b5/P5Q1/1P1P1RPP/1BBK4 b - - 4 23,a5b3 f5f6 d8f6 f2f6,1195,75,98,819,advantage middlegame pin short,https://lichess.org/ur25HgXY/black#46,
0l0GS,2rqrB2/7k/p1p1p2p/Pp2P2Q/3P1P2/8/7P/6RK b - - 0 34,e8f8 h5g6 h7h8 g6h6,897,77,99,548,deflection endgame mate mateIn2 short,https://lichess.org/rARHFrEh/black#68,
0l0rn,2r1k1nr/pp1b1ppp/4p3/3pq3/8/1Pb2N2/PB2BPPP/1R1Q1RK1 b k - 5 14,e5d6 b2c3 c8c3 d1d4,1590,74,98,2471,advantage opening short,https://lichess.org/Ileo2Nqu/black#28,French_Defense French_Defense_Advance_Variation
0l1LV,r1b1r1k1/ppp2p1p/6pQ/4Bq2/5P2/2P5/P3B1PP/bN1R2K1 b - - 0 17,e8e5 d1d8 e5e8 d8e8,829,76,100,330,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/wH9LrnKs/black#34,Elephant_Gambit Elephant_Gambit_Other_variations
0l1Tx,2rr2k1/pR3p2/7p/3Pn1p1/4N3/8/P4PPP/5BK1 b - - 2 24,d8d5 e4f6 g8f8 f6d5,931,88,100,46,advantage endgame fork short,https://lichess.org/upJ8Hukg/black#48,
0l24R,4rb1k/5Qp1/p2ppn2/5q2/Pp1PN3/1P6/1Br2PPP/R3R1K1 w - - 2 26,e4f6 f5f2 g1h1 f2g2,1009,77,100,462,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/8Ogvgfat#51,
0l3Zo,1r6/2p1q1kp/b2n2p1/p1nPp3/P4R2/2P1N1NP/r1B3PK/2Q1R3 b - - 0 29,e5f4 e3f5 g6f5 e1e7,1303,74,97,4432,advantage discoveredAttack master middlegame short,https://lichess.org/dxEShgDe/black#58,
0l5oc,8/k2b1n2/p7/2pPb1P1/2P2KB1/8/P7/2R5 w - - 3 42,f4f3 f7g5 f3e3 d7g4,1055,75,100,162,advantage deflection endgame master short,https://lichess.org/rXegReDk#83,
0l5yl,r5k1/1b2bpp1/p1q1pn1B/2p5/1pP5/4QP1N/PPB3PP/3R2K1 b - - 0 23,g7h6 e3h6 e7f8 h6f6,1544,75,100,281,advantage middlegame short,https://lichess.org/141NHkKi/black#46,
0l6tS,1k5b/ppp2n2/2q2p2/8/1n1P3Q/P5B1/1P3PP1/2KR4 w - - 1 25,c1b1 c6c2 b1a1 c2d1,890,79,98,906,fork mate mateIn2 middlegame short,https://lichess.org/ycMgPbK9#49,
0l88x,8/2P2pk1/p3p1p1/1p1rP2p/5P2/1P3KPP/P2p4/2R5 b - - 0 33,d2d1q c1d1 d5d1 c7c8q,892,78,100,100,advancedPawn advantage endgame promotion short,https://lichess.org/TMvt01z7/black#66,
0l9QK,6k1/p3pp1p/1p4p1/2q5/2n1PPN1/3r2P1/b5BP/Q4R1K b - - 7 32,d3d2 g4h6 g8f8 a1h8,1040,75,97,916,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/bGP02PEi/black#64,
0l9jW,2r3k1/pp4p1/7p/8/1n6/1qr1P3/1P1Q2PP/1KR2R2 w - - 0 28,c1c3 b3a2 b1c1 a2a1,1063,75,99,1192,endgame mate mateIn2 short,https://lichess.org/hysrNAQJ#55,
0lCci,6B1/3b4/3k1p1p/3p4/p1pK4/P1P3P1/1P5P/8 b - - 3 36,d7e6 g8e6 d6e6 d4c5,1141,74,97,854,bishopEndgame crushing endgame short,https://lichess.org/60BmCTcN/black#72,
0lDoh,r6r/1kp1b3/R1q1pp2/3pP2p/3P4/2P3Pp/3Q1P1B/R5K1 w - - 0 28,a6a8 h8a8 a1b1 b7c8,1563,458,100,1,defensiveMove equality middlegame short,https://lichess.org/gZXrCzxn#55,
0lFSk,8/1k6/p5Q1/6p1/5p2/6PP/P4PK1/2q5 w - - 3 46,g6g5 f4f3 g2f3 c1g5,1457,75,97,872,crushing discoveredAttack endgame queenEndgame short,https://lichess.org/wt1GDDop#91,
0lIHe,rk3b1r/5ppp/bBQ1p3/3p4/5q2/2P2N2/1P3PPP/R5K1 b - - 7 24,f4c4 b6c7 b8c8 c6a8,1769,74,98,331,crushing deflection middlegame queensideAttack short,https://lichess.org/5d3wHg1P/black#48,
0lIKC,6k1/pp3p2/6PQ/2p5/2P3p1/1P4P1/P1p3BK/3q4 b - - 2 37,c2c1q h6h7 g8f8 h7f7,1061,76,97,4975,endgame mate mateIn2 short,https://lichess.org/eQC0H7pP/black#74,
0lIyW,r5r1/1ppqk3/2np2n1/p1bPp2Q/8/P2P1N2/1PP2PPP/R4RK1 b - - 0 19,g6f4 h5h7 e7f6 h7d7,1387,77,100,211,advantage deflection middlegame short skewer,https://lichess.org/uAd6ywHl/black#38,
0lJjY,8/8/p3Pk1p/1p6/8/P1P4P/1P5r/1R3K2 w - - 3 33,h3h4 h2h1 f1e2 h1b1,1141,78,97,5784,crushing endgame rookEndgame short skewer,https://lichess.org/bQAMc92a#65,
0lLGX,4r1k1/p7/2p1p2p/1pN5/1P4R1/PKB2rp1/8/8 b - - 1 43,g8f7 g4g7 f7f8 c5d7,1207,74,98,2389,endgame mate mateIn2 short,https://lichess.org/YO3J27Ke/black#86,
0lLQT,8/1p5b/8/3k2p1/p4p2/P2PnN1P/1P4PK/5B2 w - - 2 36,f3g5 e3f1 h2g1 h7d3,998,75,98,836,endgame master,https://lichess.org/9MTtxFLM#71,
0lPKx,1k6/2p5/3r2p1/1p6/p1nP3Q/PqP1p1P1/1P2R1P1/1K2R3 w - - 0 42,h4e4 c4d2 e2d2 e3d2,1241,75,100,175,advancedPawn crushing endgame fork short,https://lichess.org/q4OJSwiN#83,
0lQTS,7k/pp4p1/2p2p1p/3p1q2/3P4/3Nr2P/PP4P1/3Q2RK w - - 8 38,d3c5 e3h3 g2h3 f5h3,951,75,100,108,endgame mate mateIn2 sacrifice short,https://lichess.org/EeRLalF0#75,
0lUcj,8/5p1k/P5pp/3q4/8/5PP1/3pn1KP/1Q3R2 w - - 0 45,f1d1 e2c3 b1c2 c3d1,1474,500,100,0,endgame equality fork short,https://lichess.org/3CLtSpws#89,
0lYsT,4r3/7p/p1r2k2/1p1p1p1R/1B3P2/1P6/P1P4P/2K5 b - - 3 31,e8e2 h5h6 f6f7 h6c6,961,75,98,510,advantage endgame short skewer,https://lichess.org/4CXU1wpa/black#62,
0lZI0,6k1/6p1/p1p1p1P1/2Pp4/P2P4/5Bnq/8/4Q1K1 b - - 2 40,g3f5 e1e6 g8h8 e6e8,1292,75,100,187,endgame mate mateIn2 short,https://lichess.org/CTteXk2H/black#80,
0lZwO,8/pr5p/3k4/R2p2p1/3Pp1P1/1P5P/P2K4/8 b - - 1 39,b7f7 a5a6 d6d7 a6a7,862,76,99,966,crushing endgame interference master rookEndgame short,https://lichess.org/lmEFm9P2/black#78,
0laJN,r1bqkb1r/pp1p1ppp/5n2/4p3/2B5/5N2/PP3PPP/RNBQK2R w KQkq - 2 9,f3e5 d8a5 b1c3 a5e5,1500,465,100,4,equality fork opening short,https://lichess.org/cqZia55P#17,
0lb4R,4rk2/5pp1/1pR5/p6p/P1P5/3rp2P/2B1RbP1/5K2 b - - 2 37,d3d2 e2d2 e3d2 f1f2,1294,75,100,536,advantage endgame short,https://lichess.org/92VZs9wC/black#74,
0lbmW,r6k/8/1R1PQ1p1/4p1qp/3pP3/5pP1/5b1P/5B1K b - - 0 34,d4d3 b6b7 a8f8 e6d7,1607,378,100,7,crushing defensiveMove endgame quietMove short,https://lichess.org/PI0uhYOa/black#68,
0lcpn,rn2r1k1/pp3ppp/8/5bN1/2qP4/8/PP1QBPPP/R3K2R w KQ - 5 17,a1c1 e8e2 d2e2 c4c1,1165,161,100,19,crushing deflection fork middlegame short,https://lichess.org/EhePfz6f#33,Englund_Gambit_Declined Englund_Gambit_Declined_Reversed_French
0leg3,5rk1/1b1r1p1p/p2q1pp1/1p1n4/2pQ4/2P2B1P/PPN1RPP1/3R2K1 b - - 7 21,d5f4 d4d6 d7d6 d1d6,1076,81,100,45,advantage middlegame short,https://lichess.org/nbt5Z4Aa/black#42,
0lg2m,r1bq1rk1/1p1n1ppp/p4n2/2bN2B1/8/5N2/PPP1QPPP/2KR1B1R w - - 0 11,g5f6 d7f6 d5f6 d8f6,1599,413,100,5,equality opening short,https://lichess.org/UTqTIsIS#21,
0lgSN,4rr1k/2p4p/2Pb2p1/pp1Q3q/5P2/4B3/PP5P/R4RK1 w - - 1 26,d5h5 g6h5 e3d4 h8g8,1444,463,100,2,defensiveMove equality middlegame short,https://lichess.org/oj9YKCIl#51,
0ljHe,8/3p4/4p3/1k2P1p1/1P1R3p/5r1K/8/6B1 w - - 10 48,h3g4 f3g3 g4h5 g3g1,1298,75,98,546,crushing endgame fork master short,https://lichess.org/mEcNg62W#95,
0lkW6,2k4R/3n2r1/1p6/6Np/2p2P2/8/r5P1/3R2K1 b - - 1 40,c8c7 g5e6 c7b7 e6g7,947,77,100,93,advantage endgame fork short,https://lichess.org/fSc5oScf/black#80,
0lmvW,3Q1nk1/pp1b2p1/7p/8/2P1N3/1P1p2P1/P4P1P/6K1 w - - 0 34,e4d6 d3d2 g1g2 d2d1q,812,78,98,379,advancedPawn advantage endgame promotion short,https://lichess.org/G6EZmmZ0#67,
0loOH,3N4/1pp1Rpkp/pn4p1/8/2n2q2/1B4RP/PP3PPK/8 b - - 6 32,f4f6 e7f7 f6f7 d8f7,1080,76,97,4452,crushing fork master middlegame short,https://lichess.org/sMiv5LcW/black#64,
0lppl,6k1/1pq2rpp/p4b2/2P1p3/1P1p4/P1n3BP/5PP1/2RQR1K1 w - - 6 29,d1d4 e5d4 g3c7 f7c7,1232,74,100,365,advantage middlegame short,https://lichess.org/04WCpzjb#57,
0lq00,r1bqk2r/p2p1ppp/1p2p3/2b5/2P1P1n1/2NQ2B1/PP3PPP/R3KB1R b KQkq - 7 10,g4f2 g3f2 c5f2 e1f2,1073,77,97,2142,advantage opening short,https://lichess.org/5J6yqGaP/black#20,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
0lrGu,4rk2/p4p2/2R4p/3p2p1/3Pn3/P7/1r3PPP/2B1RK2 w - - 0 28,c1b2 e4d2 f1g1 e8e1,883,76,98,2103,backRankMate deflection discoveredAttack endgame mate mateIn2 short,https://lichess.org/BrZFRgr2#55,
0ltCM,2kr3r/ppp2ppp/4p3/2b5/8/5BN1/PPPP1KPq/R1BQR3 w - - 1 15,f2f1 h2g1 f1e2 g1f2,1008,75,98,1487,mate mateIn2 middlegame short,https://lichess.org/dNS5RHi3#29,Nimzowitsch_Defense Nimzowitsch_Defense_Declined_Variation
0ltZt,r4k2/5pp1/2pq3p/1p1pR3/3P1Q2/2P2PP1/1P5P/5K2 b - - 0 32,f7f6 e5e8 f8e8 f4d6,898,78,100,77,crushing discoveredAttack endgame short,https://lichess.org/g7bmH8Pw/black#64,
0lu6g,rn2kb1r/pp3ppp/2ppB3/8/3P4/8/P1P1QPPP/q1B2RK1 b kq - 0 11,f7e6 e2e6 e8d8 c1g5,1102,76,100,172,advantage middlegame short,https://lichess.org/zlJpPlfU/black#22,Czech_Defense Czech_Defense_Other_variations
0lvEe,8/2p5/1kP4p/3Pp1p1/4P2P/p1P1K1P1/P3B1b1/8 w - - 3 55,e3f2 g2e4 h4g5 h6g5,1168,75,97,2163,bishopEndgame crushing endgame short,https://lichess.org/rXrJymGr#109,
0lvOI,8/1Q4pk/8/5rp1/1P6/8/2R2PK1/q7 b - - 2 34,a1b1 b7e4 b1c2 e4c2,1154,75,100,427,crushing endgame pin short,https://lichess.org/FZhKWK0s/black#68,
0lvSo,8/pk4pp/5p2/3n1P1P/2pP2P1/2P1K3/R2B3r/8 w - - 3 40,e3e4 d5c3 d2c3 h2a2,1445,75,99,3166,advantage endgame master short,https://lichess.org/e9Tx7Emu#79,
0lvmt,r1b1k2r/pp1p1ppp/1q2pn2/1Nb1n3/5B2/2N5/PPP2PPP/R2QKB1R w KQkq - 6 9,f4e5 c5f2 e1d2 b6e3,1084,82,100,75,attackingF2F7 mate mateIn2 opening short,https://lichess.org/Yt4kI5R7#17,French_Defense French_Defense_Steinitz_Attack
0lyw2,8/8/6r1/1n1k3R/4p3/B7/K1P5/8 b - - 1 47,d5c4 h5c5 c4d4 c5b5,1033,76,98,1278,crushing deflection endgame master short,https://lichess.org/ctgHEPJG/black#94,
0lzO5,1k6/1p5p/3K1Np1/4r1P1/R1P5/5P2/6P1/1r6 b - - 10 46,e5g5 f6d7 b8c8 a4a8,1178,75,100,198,endgame mate mateIn2 short,https://lichess.org/tCZnUtrh/black#92,
0lzZN,r1b1kb1r/pp1n1pp1/1qn1p2p/3pP1NQ/3P4/2NB4/PP3PPP/R1B1K2R b KQkq - 1 10,g7g6 d3g6 h6g5 g6f7,1621,74,100,144,advantage attackingF2F7 opening short,https://lichess.org/oNMRAioI/black#20,French_Defense French_Defense_Franco-Sicilian_Defense
0m0m0,2q5/pp3pkp/2p3p1/3r4/3P1r2/P3QP2/6PP/3R1RK1 b - - 2 32,c8f5 g2g3 f4h4 g3h4,1793,75,99,545,advantage endgame short,https://lichess.org/1e302Jtu/black#64,
0m1Du,r4rk1/4qpb1/2p5/1p4PR/3PN1P1/pPP2P2/P1Q5/2K5 b - - 0 27,e7e6 e4f6 g7f6 c2h7,1157,75,100,204,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/oCFQMZGr/black#54,
0m1FG,2k4r/2p2pp1/p2bp2p/1p1rn3/7q/1N2B3/PPP1QPPP/3R1RK1 w - - 2 18,d1d5 e5f3 g2f3 h4h2,1075,75,97,2413,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/d391KQNe#35,French_Defense French_Defense_Rubinstein_Variation
0m3RQ,1n3r2/pQ2B1pk/4B1bp/8/8/P3p3/3p2PP/2q3RK w - - 2 38,e7f8 c1g1 h1g1 d2d1q,1441,74,100,279,advancedPawn attraction mate mateIn2 middlegame promotion short,https://lichess.org/ouksbxfk#75,
0m3ho,1r3rk1/p2bpp1p/2np1Rp1/2p5/4N1P1/2P1B2P/qPQN4/2K4R b - - 0 20,e7f6 e4f6 g8g7 f6d7,1115,82,100,196,equality fork middlegame short,https://lichess.org/eKC8CyQP/black#40,
0m450,8/5b1r/3k4/4pP1p/2pnP2R/P1K2P2/1PP5/6R1 w - - 2 45,g1g3 d4e2 c3d2 e2g3,1042,108,100,26,advantage endgame fork short,https://lichess.org/EwELl6DS#89,
0m4jR,5k2/3b1pp1/8/3pPP1p/B2P4/K7/7P/8 b - - 0 34,d7a4 a3a4 g7g6 f5g6,831,80,97,2101,advantage endgame short,https://lichess.org/YLREsSoq/black#68,
0m5hR,3rr3/pp4k1/2p1q1np/5pp1/1P1Pp3/P3P1N1/B1Q2PPP/3R2K1 b - - 4 24,e6f6 g3h5 g7h8 h5f6,883,79,100,94,crushing fork master middlegame short,https://lichess.org/mh2xXnYU/black#48,
0m7LW,r1b1k2r/pp1p1ppp/2p2q1n/2b5/2BnP3/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 1 8,c1g5 d4f3 d1f3 f6g5,1281,75,98,5153,crushing opening short,https://lichess.org/7p868Fqw#15,Italian_Game Italian_Game_Giuoco_Piano
0mCpz,1r2r3/2k5/p1p5/8/3P4/8/PP3R1P/2K4R w - - 3 26,c1d2 b8b2 d2d3 b2f2,967,76,98,2131,crushing endgame rookEndgame short skewer,https://lichess.org/1KKOxe1c#51,
0mEEi,r1bq3r/pppp1kpp/3P2n1/4P1N1/6n1/8/P2Q1PPP/RN2K2R b KQ - 1 14,f7g8 d2d5 g8f8 d5f7,1191,74,97,9184,kingsideAttack mate mateIn2 opening short,https://lichess.org/So6FimNO/black#28,Russian_Game Russian_Game_Italian_Variation
